id,availability,condition,description,image_link,link,title,price,sale_price,brand
"VL_loose","in stock","new","You don't need any more drama in your life but let's admit it there are exceptions (lashes included)! Very similar in thickness to our Guilty! Lashaholic double layered lash, this lash is only thick in the center of the lash, while both ends are thinner. Focusing and creating a thick rounded eye for your makeup look. Let's get rid of those loose ends in our lives!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/l/o/looo.jpg","https://stage-glamazle.hyperx.cloud/velour-lashes-loose-ends.html?___store=default","Velour Lashes - Loose Ends","105.000000","39.000000","Velour Lashes"
"VL_takeit","in stock","new","You better take it and run girl, before its all sold out! This beautiful criss cross winged lash allows for the whispiest lash look you have been waiting for. Thick at the base but whispie at the ends gives you the perfect balance of dramatic and natural. Yes, sometimes something so beautiful can feel illegal!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/t/a/tak.jpg","https://stage-glamazle.hyperx.cloud/velour-lashes-take-it-and-go.html?___store=default","Velour Lashes - Take it and Go","105.000000","39.000000","Velour Lashes"
"ee18","out of stock","new","The rounded shape of this brush allows you to effortlessly blend shadows in the crease. Fluffy and soft for the easiest application.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/r/o/rou.jpg","https://stage-glamazle.hyperx.cloud/morphe-elite-2-e18-round-crease.html?___store=default","Morphe Elite 2 - E18 - Round Crease","40.000000","34.000000","Morphe Brushes"
"ee11","in stock","new","Get this exclusive limited edition collection while it lasts.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/a/n/ang.gif","https://stage-glamazle.hyperx.cloud/morphe-elite-2-e11-angled-brow.html?___store=default","Morphe Elite 2 - E11 - Angled Brow","30.000000","26.000000","Morphe Brushes"
"681619806391","out of stock","new","With a satin-matte finish, it&rsquo;s smooth sailing for all skin types. Balm Beach offers a flawless, fade-resistant formula, which means you can take your look from surf to turf without any touch-ups!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/t/h/thh.jpg","https://stage-glamazle.hyperx.cloud/thebalm-balm-beach-blush.html?___store=default","TheBalm Balm Beach Blush","80.000000","56.000000","TheBalm"
"MC-Bane","out of stock","new","Ingredients: Ozokerite, Ricinus Communis (Castor) Seed Oil, Isopropyl Myristate, Iron Oxide (CI 77499), Kaolin, Mica, Lauryl Methacrylate/Glycol Dimethacrylate Crosspolymer, Octyldodecanol, Isododecane, Caprylyl Glycol, BHT, Hydrogenated Polycyclopentadiene, Argania Spinosa Kernel Oil, Tocopheryl Acetate, Polyethylene, Polyethylene, Copernicia Cerifera (Carnauaba) wax, Tocopherol, Flavor","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/x/_/x_4.jpg","https://stage-glamazle.hyperx.cloud/melt-cosmetics-lipstick-bane.html?___store=default","Melt Cosmetics Lipstick - Bane","90.000000","10.000000","Melt Cosmetics"
"5060050424770","in stock","new","We coined the term Mascara Wardrobe&trade; to describe the use of multiple mascaras to create a variety of dynamic looks to address perfect length, volume, curl and definition. Use individually or mix and match! Presented in a luxe gift box with blinking lenticular eyes, our Mascara Wardrobe is the definitive mascara collection for discerning lash lovers!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/e/web-mascarawardrobe2-450x810.jpg","https://stage-glamazle.hyperx.cloud/eyeko-mascara-wardrobe.html?___store=default","Eyeko Mascara Wardrobe","435.000000","269.000000","Eyeko"
"LC-126","in stock","new","Inspired by the luxurious texture of rose petals, Velvetines liquid matte lipstick dries to a touch-proof velvet finish. Remove with waterproof makeup remover or oil.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/t/h/th_1_5.jpg","https://stage-glamazle.hyperx.cloud/lime-crime-velvetine-liquid-lipstick-thistle.html?___store=default","Lime Crime Velvetine Liquid Lipstick - Thistle","110.000000","20.000000","Lime Crime"
"Becca-1832492","out of stock","new","BECCA's Shimmering Skin Perfector&reg; Slimlight is perfect for precise highlighting. Each shade catches the light and highlights the features you love. Try applying the luxurious cream in the inner corners of the eyes to awaken the eye, down the bridge of the nose to straighten and define, the hollow of the chin, and on the Cupid's bow to create the illusion of a plumper lip. Then wear it on top of each eyebrow to instantly lift the entire eye area and anywhere you want a swipe of light. It creates a touch of radiance and definition with a subtle and mattified, radiant finish. Formulated for all skintones and types, this easy-to-use, targeted highlighter comes in a twist up crayon applicator that is perfect for tiny areas you can&rsquo;t easily reach with a big brush.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/o/po_1_8.jpg","https://stage-glamazle.hyperx.cloud/becca-shimmering-skin-perfectorr-slimlight-pearl.html?___store=default","BECCA Shimmering Skin Perfector® Slimlight - Pearl","161.000000","64.000000","Example"
"KN1428","in stock","new","Khadi Natural&trade; Pure Amla Oil the richness of the organic ingredients allows the oil to soak deep into the root of the hair follicle to strengthen it, thus boosting hair growth while maintaining your hair&rsquo;s natural health. Ideal for both men and women, whose premature greying, thinning, and damaged hairs.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/i/m/img_6144.jpg","https://stage-glamazle.hyperx.cloud/khadi-natural-pure-amla-hair-oil.html?___store=default","Khadi Natural Pure Amla Hair Oil","41.000000","9.000000","Khadi Natural"
"TF-1789312","in stock","new","A lightweight, long-wearing liquified matte lipstick with a creamy and matte, color-rich formula. 
Matte color gets a Melt-over! . Too Faced’s innovative formula glides onto lips like a gloss but dries to an ultra-matte, opaque finish. Melted Matte ensures that your lip color always looks rich, full, and kissable—and is never dry, shriveled, or cracked. The doe-foot applicator comfortably coats lips in bursts of intense, vivid matte color that lasts for hours. It’s infused with Volulip for a no-sting plumping and smoothing effect and antioxidant-rich avocado oil and vitamin E to moisturize, while hyaluronic filling spheres smooth the look of lip lines. It comfortably coats lips with a wash of intense, high-impact, super-saturated color that lasts for hours. ","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/e/v/eviltwin-1.jpg","https://stage-glamazle.hyperx.cloud/too-faced-melted-matte-liquified-long-wear-matte-lipstick-evil-twin.html?___store=default","Too Faced Melted Matte Liquified Long Wear Matte Lipstick - Evil Twin","120.000000","50.000000","Too Faced"
"858863005249","in stock","new","Looking for a beautiful compact palette that contains full sized pans? This beauty is perfect for all your glowing needs. Use one color or swirl them all together to create that ultimate glow.

Smooth and buttery
High glow finish
Limited edition","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/h/i/highlighter_1.jpg","https://stage-glamazle.hyperx.cloud/violet-voss-highlighter-trio.html?___store=default","Violet Voss Highlighter Trio","110.000000","49.000000","Violet voss"
"MC108","in stock","new","D Benoit's revolutionary new formula allows for just that. That's not all. We have taken it a step above and beyond your expectations. Our ultra matte formula will last up to 18 hours without fading in color, bleeding or cracking lips. ","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/m/e/me_11.jpg","https://stage-glamazle.hyperx.cloud/d-benoit-matte-lip-colour-metalique-rose-metallic-pink.html?___store=default","D.Benoit Matte Lip Colour - Metalique Rose (Metallic Pink)","69.000000","5.000000","D.Benoit"
"MC109","out of stock","new","D Benoit's revolutionary new formula allows for just that. That's not all. We have taken it a step above and beyond your expectations. Our ultra matte formula will last up to 18 hours without fading in color, bleeding or cracking lips.
Since our Matte Lip Colours&nbsp;dry&nbsp;ultra matte, it is&nbsp;extremely&nbsp;important to buff your&nbsp;lips with our Sugar Pouts lip scrub prior to applying Ultra Mattes. Your lips should be free of dead skin. Then, moisturize lips with your favorite lip balm. Blot away excess moisture with a tissue or powder lips before applying Ultra Mattes. Now you are ready to apply your favorite Ultra Mattes color for a smudge proof wear. Be sure to apply a&nbsp;thin, even layer. If too much product is applied it will not dry properly and may flake or crumble.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/o/fo.png","https://stage-glamazle.hyperx.cloud/d-benoit-matte-lip-colour-for-u-anne.html?___store=default","D.Benoit Matte Lip Colour - For U Anne","69.000000","5.000000","D.Benoit"
"MC111","out of stock","new","D Benoit's revolutionary new formula allows for just that. That's not all. We have taken it a step above and beyond your expectations. Our ultra matte formula will last up to 18 hours without fading in color, bleeding or cracking lips.
Since our Matte Lip Colours&nbsp;dry&nbsp;ultra matte, it is&nbsp;extremely&nbsp;important to buff your&nbsp;lips with our Sugar Pouts lip scrub prior to applying Ultra Mattes. Your lips should be free of dead skin. Then, moisturize lips with your favorite lip balm. Blot away excess moisture with a tissue or powder lips before applying Ultra Mattes. Now you are ready to apply your favorite Ultra Mattes color for a smudge proof wear. Be sure to apply a&nbsp;thin, even layer. If too much product is applied it will not dry properly and may flake or crumble.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/m/_/m_2.png","https://stage-glamazle.hyperx.cloud/d-benoit-matte-lip-colour-mimi-mosa-atladymimiz-s-color.html?___store=default","D.Benoit Matte Lip Colour - Mimi-Mosa (@ladymimiz’s color)","69.000000","5.000000","D.Benoit"
"MC113","in stock","new","D Benoit's revolutionary new formula allows for just that. That's not all. We have taken it a step above and beyond your expectations. Our ultra matte formula will last up to 18 hours without fading in color, bleeding or cracking lips.
Since our Matte Lip Colours&nbsp;dry&nbsp;ultra matte, it is&nbsp;extremely&nbsp;important to buff your&nbsp;lips with our Sugar Pouts lip scrub prior to applying Ultra Mattes. Your lips should be free of dead skin. Then, moisturize lips with your favorite lip balm. Blot away excess moisture with a tissue or powder lips before applying Ultra Mattes. Now you are ready to apply your favorite Ultra Mattes color for a smudge proof wear. Be sure to apply a&nbsp;thin, even layer. If too much product is applied it will not dry properly and may flake or crumble.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/h/r/hr.png","https://stage-glamazle.hyperx.cloud/d-benoit-matte-lip-colour-hera-lmaxx-gold-metallic.html?___store=default","D.Benoit Matte Lip Colour - Hera (LMAXX - gold metallic)","69.000000","5.000000","D.Benoit"
"MC114","in stock","new","D Benoit's revolutionary new formula allows for just that. That's not all. We have taken it a step above and beyond your expectations. Our ultra matte formula will last up to 18 hours without fading in color, bleeding or cracking lips.
Since our Matte Lip Colours&nbsp;dry&nbsp;ultra matte, it is&nbsp;extremely&nbsp;important to buff your&nbsp;lips with our Sugar Pouts lip scrub prior to applying Ultra Mattes. Your lips should be free of dead skin. Then, moisturize lips with your favorite lip balm. Blot away excess moisture with a tissue or powder lips before applying Ultra Mattes. Now you are ready to apply your favorite Ultra Mattes color for a smudge proof wear. Be sure to apply a&nbsp;thin, even layer. If too much product is applied it will not dry properly and may flake or crumble.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/./s.png","https://stage-glamazle.hyperx.cloud/d-benoit-matte-lip-colour-savanah-lmaxx-collection.html?___store=default","D.Benoit Matte Lip Colour - Savanah (LMAXX Collection)","69.000000","5.000000","D.Benoit"
